Date,Value
11/6/2021 14:29,93.2
11/6/2021 15:29,94.1
11/6/2021 16:29,92.3
11/6/2021 17:29,94.4
11/6/2021 18:29,94.5
11/6/2021 19:29,94.2
11/6/2021 20:29,91.8
11/6/2021 21:29,89.8
11/6/2021 22:29,90.3
11/6/2021 23:29,87.8
11/7/2021 0:29,87.7
11/7/2021 1:29,90.8
11/7/2021 2:29,94.7
11/7/2021 3:29,92.9
11/7/2021 4:29,94.4
11/7/2021 5:29,92
11/7/2021 6:29,88.8
11/7/2021 7:29,88
11/7/2021 8:29,83.2
11/7/2021 9:29,84.8
11/7/2021 10:29,86.4
11/7/2021 11:29,85.3
11/7/2021 12:29,84.7
11/7/2021 13:29,91.1
11/7/2021 14:29,87.7
11/7/2021 15:29,93.5
11/7/2021 16:29,92.5
11/7/2021 17:29,92.9
11/7/2021 18:29,91.8
11/7/2021 19:29,93.4
11/7/2021 20:29,92.1
11/7/2021 21:29,89.8
11/7/2021 22:29,88.3
11/7/2021 23:29,88
11/8/2021 0:29,87.8
11/8/2021 1:29,86.5
11/8/2021 2:29,87.1
11/8/2021 3:29,88.9
11/8/2021 4:29,89.3
11/8/2021 5:29,90.9
11/8/2021 6:29,90.9
11/8/2021 7:29,88.3
11/8/2021 8:29,83.6
11/8/2021 9:29,77
11/8/2021 10:29,73.8
11/8/2021 11:29,73
11/8/2021 12:29,75.9
11/8/2021 13:29,67.2
11/8/2021 14:29,73.9
11/8/2021 15:29,76
11/8/2021 16:29,77.2
11/8/2021 17:29,80.6
11/8/2021 18:29,81.2
11/8/2021 19:29,83.4
11/8/2021 20:29,83.8
11/8/2021 21:29,85.6
11/8/2021 22:29,88.6
11/8/2021 23:29,85.8
11/9/2021 0:29,91.8
11/9/2021 1:29,92.5
11/9/2021 2:29,92.2
11/9/2021 3:29,94
11/9/2021 4:29,94.4
11/9/2021 5:29,94.1
11/9/2021 6:29,92
11/9/2021 7:29,84.9
11/9/2021 8:29,79
11/9/2021 9:29,73.5
11/9/2021 10:29,68.3
11/9/2021 11:29,73.8
11/9/2021 12:29,71.7
11/9/2021 13:29,85.5
11/9/2021 14:29,90.4
11/9/2021 15:29,89.6
11/9/2021 16:29,87.8
11/9/2021 17:29,87.3
11/9/2021 18:29,87
11/9/2021 19:29,87.1
11/9/2021 20:29,85.7
11/9/2021 21:29,86.1
11/9/2021 22:29,83
11/9/2021 23:29,83.6
11/10/2021 0:29,85.6
11/10/2021 1:29,87.2
11/10/2021 2:29,88.4
11/10/2021 3:29,89.7
11/10/2021 4:29,89.8
11/10/2021 5:29,89.5
11/10/2021 6:29,89.3
11/10/2021 7:29,88.3
11/10/2021 8:29,87.7
11/10/2021 9:29,87.7
11/10/2021 10:29,84.6
11/10/2021 11:29,83.5
11/10/2021 12:29,83.3
11/10/2021 13:29,82.1
11/10/2021 14:29,83.8
11/10/2021 15:29,85.2
11/10/2021 16:29,87.8
11/10/2021 17:29,90.1
11/10/2021 18:29,87.4
11/10/2021 19:29,88.3
11/10/2021 20:29,91.6
11/10/2021 21:29,92.6
11/10/2021 22:29,93
11/10/2021 23:29,93.7
11/11/2021 0:29,94.7
11/11/2021 1:29,95.3
11/11/2021 2:29,95.7
11/11/2021 3:29,95.9
11/11/2021 4:29,95.4
11/11/2021 5:29,95.1
11/11/2021 6:29,94.8
11/11/2021 7:29,94.6
11/11/2021 8:29,91.9
11/11/2021 9:29,88.3
11/11/2021 10:29,86.7
11/11/2021 11:29,85
11/11/2021 12:29,84
11/11/2021 13:29,84.8
11/11/2021 14:29,88.5
11/11/2021 15:29,88.5
11/11/2021 16:29,94.1
11/11/2021 17:29,96.1
11/11/2021 18:29,96.3
11/11/2021 19:29,97.4
11/11/2021 20:29,98.1
11/11/2021 21:29,97.9
11/11/2021 22:29,97
11/11/2021 23:29,95.2
11/12/2021 0:29,95
11/12/2021 1:29,94.7
11/12/2021 2:29,92.6
11/12/2021 3:29,92.4
11/12/2021 4:29,92.5
11/12/2021 5:29,92.6
11/12/2021 6:29,93.8
11/12/2021 7:29,91.3
11/12/2021 8:29,87.2
11/12/2021 9:29,85.3
11/12/2021 10:29,79.6
11/12/2021 14:29,83
11/12/2021 15:29,87.8
11/12/2021 16:29,90.9
11/12/2021 17:29,93.6
11/12/2021 18:29,94.1
11/12/2021 19:29,95.7
11/12/2021 20:29,96.7
11/12/2021 21:29,96.8
11/12/2021 22:29,97
11/12/2021 23:29,97.7
11/13/2021 0:29,97.2
11/13/2021 1:29,98.5
11/13/2021 2:29,98.7
11/13/2021 3:29,98.6
11/13/2021 4:29,98
11/13/2021 5:29,96.3
11/13/2021 6:29,95.4
11/13/2021 7:29,97.1
11/13/2021 8:29,97.4
11/13/2021 9:29,93.9
11/13/2021 10:29,93.2
11/13/2021 11:29,89.2
11/13/2021 12:29,85.7
11/13/2021 13:29,84.6
11/13/2021 14:29,90.4
11/13/2021 15:29,88.8
11/13/2021 16:29,89.6
11/13/2021 17:29,89
11/13/2021 18:29,88.3
11/13/2021 19:29,87.2
11/13/2021 20:29,88.1
11/13/2021 21:29,88.3
11/13/2021 22:29,89.6
11/13/2021 23:29,90
11/14/2021 0:29,90
11/14/2021 1:29,90.4
11/14/2021 2:29,91.2
11/14/2021 3:29,92.8
11/14/2021 4:29,92.7
11/14/2021 5:29,92.6
11/14/2021 6:29,91.1
11/14/2021 7:29,92
11/14/2021 8:29,94.4
11/14/2021 9:29,92.9
11/14/2021 10:29,92.2
11/14/2021 11:29,93.2
11/14/2021 12:29,92.2
11/14/2021 13:29,89.8
11/14/2021 14:29,89.5
11/14/2021 15:29,88.6
11/14/2021 16:29,90.1
11/14/2021 17:29,92
11/14/2021 18:29,92.9
11/14/2021 19:29,94
11/14/2021 20:29,91.6
11/14/2021 21:29,89.7
11/14/2021 22:29,88.5
11/14/2021 23:29,87
11/15/2021 0:29,86.6
11/15/2021 1:29,86.9
11/15/2021 2:29,87.3
11/15/2021 3:29,88.6
11/15/2021 4:29,89.7
11/15/2021 5:29,89.4
11/15/2021 6:29,89.2
11/15/2021 7:29,89.4
11/15/2021 8:29,87.9
11/15/2021 9:29,88.4
11/15/2021 10:29,87.7
11/15/2021 11:29,87.1
11/15/2021 12:29,86.4
11/15/2021 13:29,86.8
11/15/2021 14:29,87.2
11/15/2021 15:29,86.6
11/15/2021 16:29,87
11/15/2021 17:29,86
11/15/2021 18:29,85.4
11/15/2021 19:29,85.1
11/15/2021 20:29,85.1
11/15/2021 21:29,86.1
11/15/2021 22:29,87.9
11/15/2021 23:29,89.1
11/16/2021 0:29,89.4
11/16/2021 1:29,89.2
11/16/2021 2:29,90.5
11/16/2021 3:29,92.8
11/16/2021 4:29,93.9
11/16/2021 5:29,94.1
11/16/2021 6:29,93.6
11/16/2021 7:29,92.9
11/16/2021 8:29,92
11/16/2021 9:29,92.2
11/16/2021 10:29,91.5
11/16/2021 11:29,91
11/16/2021 12:29,90.2
11/16/2021 13:29,90.1
11/16/2021 14:29,89.7
11/16/2021 15:29,89.7
11/16/2021 16:29,91
11/16/2021 17:29,92.3
11/16/2021 18:29,94.2
11/16/2021 19:29,95
11/16/2021 20:29,95.3
11/16/2021 21:29,95.4
11/16/2021 22:29,95.8
11/16/2021 23:29,96.6
11/17/2021 0:29,96.7
11/17/2021 1:29,96.5
11/17/2021 2:29,96.9
11/17/2021 3:29,97.8
11/17/2021 4:29,98.2
11/17/2021 5:29,98.3
11/17/2021 6:29,97.9
11/17/2021 7:29,96.9
11/17/2021 8:29,97.2
11/17/2021 9:29,97.4
11/17/2021 10:29,93.4
11/17/2021 11:29,92.2
11/17/2021 12:29,91.6
11/17/2021 13:29,89.1
11/17/2021 14:29,88.3
11/17/2021 15:29,88.9
11/17/2021 16:29,89.2
11/17/2021 17:29,90
11/17/2021 18:29,90
11/17/2021 19:29,90.7
11/17/2021 20:29,91.7
11/17/2021 21:29,90.8
11/17/2021 22:29,91.5
11/17/2021 23:29,93.2
11/18/2021 0:29,93.9
11/18/2021 1:29,96
11/18/2021 2:29,96.6
11/18/2021 3:29,94.2
11/18/2021 4:29,96.2
11/18/2021 5:29,96.2
11/18/2021 6:29,94.9
11/18/2021 7:29,94.2
11/18/2021 8:29,91.4
11/18/2021 9:29,88.3
11/18/2021 10:29,86.4
11/18/2021 11:29,85
11/18/2021 12:29,84.3
11/18/2021 13:29,82.9
11/18/2021 14:29,86.1
11/18/2021 15:29,88.7
11/18/2021 16:29,90.9
11/18/2021 17:29,92.9
11/18/2021 18:29,92.1
11/18/2021 19:29,91.2
11/18/2021 20:29,93.5
11/18/2021 21:29,94.5
11/18/2021 22:29,96.3
11/18/2021 23:29,97.4
11/19/2021 0:29,98
11/19/2021 1:29,97.8
11/19/2021 2:29,98.4
11/19/2021 3:29,98.5
11/19/2021 4:29,95.6
11/19/2021 5:29,95.1
11/19/2021 6:29,97.1
11/19/2021 7:29,97.3
11/19/2021 8:29,97.4
11/19/2021 9:29,95.2
11/19/2021 10:29,95
11/19/2021 11:29,91.7
11/19/2021 12:29,90
11/19/2021 13:29,90.4
11/19/2021 14:29,96.9
11/19/2021 15:29,99.3
11/19/2021 16:29,97.2
11/19/2021 17:29,96.4
11/19/2021 18:29,95.6
11/19/2021 19:29,99.6
11/19/2021 20:29,100
11/19/2021 21:29,92.5
11/19/2021 22:29,87.9
11/19/2021 23:29,85.7
11/20/2021 0:29,84.3
11/20/2021 1:29,81.7
11/20/2021 2:29,81.9
11/20/2021 3:29,80
11/20/2021 4:29,75.8
11/20/2021 5:29,71
11/20/2021 6:29,69.6
11/20/2021 7:29,73.6
11/20/2021 10:29,68.6
11/20/2021 11:29,63.4
11/20/2021 12:29,62.8
11/20/2021 13:29,68
11/20/2021 14:29,69.4
11/20/2021 15:29,77.9
11/20/2021 16:29,83.4
11/20/2021 17:29,86.3
11/20/2021 18:29,96.4
11/20/2021 19:29,97.6
