2021-10-28 13:44:00,82.88763118440775
2021-10-28 14:29:00,82.90496571809784
2021-10-28 15:29:00,82.92230025178793
2021-10-28 16:29:00,82.93963478547803
2021-10-28 17:29:00,82.95696931916812
2021-10-28 18:29:00,82.97430385285821
2021-10-28 19:29:00,82.9916383865483
2021-10-28 20:29:00,83.0089729202384
2021-10-28 21:29:00,83.0263074539285
2021-10-28 22:29:00,83.04364198761859
2021-10-28 23:29:00,83.06097652130867
2021-10-29 00:29:00,83.07831105499878
2021-10-29 01:29:00,83.09564558868887
2021-10-29 02:29:00,83.11298012237896
2021-10-29 03:29:00,83.13031465606905
2021-10-29 04:29:00,83.14764918975915
2021-10-29 05:29:00,83.16498372344924
2021-10-29 06:29:00,83.18231825713933
2021-10-29 07:29:00,83.19965279082942
2021-10-29 08:29:00,83.21698732451951
2021-10-29 09:29:00,83.23432185820961
2021-10-29 10:29:00,83.2516563918997
2021-10-29 11:29:00,83.26899092558979
2021-10-29 12:29:00,83.28632545927988
2021-10-29 13:29:00,83.30365999296998
2021-10-29 14:29:00,83.32099452666007
2021-10-29 15:29:00,83.33832906035016
2021-10-29 16:29:00,83.35566359404025
2021-10-29 17:29:00,83.37299812773036
2021-10-29 18:29:00,83.39033266142044
2021-10-29 19:29:00,83.40766719511053
2021-10-29 20:29:00,83.42500172880062
2021-10-29 21:29:00,83.44233626249073
2021-10-29 22:29:00,83.45967079618082
2021-10-29 23:29:00,83.4770053298709
2021-10-30 00:29:00,83.494339863561
2021-10-30 01:29:00,83.51167439725108
2021-10-30 02:29:00,83.52900893094119
2021-10-30 03:29:00,83.54634346463128
2021-10-30 04:29:00,83.56367799832137
2021-10-30 05:29:00,83.58101253201146
2021-10-30 06:29:00,83.59834706570156
2021-10-30 07:29:00,83.61568159939165
2021-10-30 08:29:00,83.63301613308174
2021-10-30 09:29:00,83.65035066677183
2021-10-30 10:29:00,83.66768520046193
2021-10-30 11:29:00,83.68501973415202
2021-10-30 12:29:00,83.70235426784211
2021-10-30 13:29:00,83.7196888015322
2021-10-30 14:29:00,83.73702333522229
2021-10-30 15:29:00,83.7543578689124
2021-10-30 16:29:00,83.77169240260248
2021-10-30 17:29:00,83.78902693629257
2021-10-30 18:29:00,83.80636146998266
2021-10-30 19:29:00,83.82369600367277
2021-10-30 20:29:00,83.84103053736285
2021-10-30 21:29:00,83.85836507105294
2021-10-30 22:29:00,83.87569960474303
2021-10-30 23:29:00,83.89303413843314
2021-10-31 00:29:00,83.91036867212323
2021-10-31 01:29:00,83.92770320581332
2021-10-31 02:29:00,83.9450377395034
2021-10-31 03:29:00,83.96237227319351
2021-10-31 04:29:00,83.9797068068836
2021-10-31 05:29:00,83.99704134057369
2021-10-31 06:29:00,84.01437587426378
2021-10-31 07:29:00,84.03171040795387
2021-10-31 08:29:00,84.04904494164397
2021-10-31 09:29:00,84.06637947533406
2021-10-31 10:29:00,84.08371400902415
2021-10-31 12:29:00,84.10104854271424
2021-10-31 13:29:00,84.11838307640434
2021-10-31 14:29:00,84.13571761009443
2021-10-31 15:29:00,84.15305214378452
2021-10-31 16:29:00,84.17038667747461
2021-10-31 17:29:00,84.18772121116471
2021-10-31 18:29:00,84.2050557448548
2021-10-31 19:29:00,84.22239027854489
2021-10-31 20:29:00,84.23972481223498
2021-10-31 21:29:00,84.25705934592509
2021-10-31 22:29:00,84.27439387961518
2021-10-31 23:29:00,84.29172841330526
2021-11-01 00:29:00,84.30906294699535
2021-11-01 01:29:00,84.32639748068544
2021-11-01 02:29:00,84.34373201437555
2021-11-01 03:29:00,84.36106654806564
2021-11-01 04:29:00,84.37840108175573
2021-11-01 05:29:00,84.39573561544582
2021-11-01 06:29:00,84.41307014913592
2021-11-01 07:29:00,84.43040468282601
2021-11-01 08:29:00,84.4477392165161
2021-11-01 09:29:00,84.46507375020619
2021-11-01 10:29:00,84.48240828389629
2021-11-01 11:29:00,84.49974281758638
2021-11-01 12:29:00,84.51707735127647
2021-11-01 13:29:00,84.53441188496656
2021-11-01 14:29:00,84.55174641865665
2021-11-01 15:29:00,84.56908095234675
2021-11-01 16:29:00,84.58641548603684
2021-11-01 17:29:00,84.60375001972693
2021-11-01 18:29:00,84.62108455341702
2021-11-01 19:29:00,84.63841908710712
2021-11-01 20:29:00,84.65575362079721
2021-11-01 21:29:00,84.6730881544873
2021-11-01 22:29:00,84.69042268817739
2021-11-01 23:29:00,84.7077572218675
2021-11-02 00:29:00,84.72509175555759
2021-11-02 01:29:00,84.74242628924767
2021-11-02 02:29:00,84.75976082293776
2021-11-02 03:29:00,84.77709535662787
2021-11-02 04:29:00,84.79442989031796
2021-11-02 05:29:00,84.81176442400805
2021-11-02 06:29:00,84.82909895769814
2021-11-02 07:29:00,84.84643349138823
2021-11-02 08:29:00,84.86376802507833
2021-11-02 09:29:00,84.88110255876842
2021-11-02 10:29:00,84.89843709245851
2021-11-02 11:29:00,84.9157716261486
2021-11-02 12:29:00,84.9331061598387
2021-11-02 13:29:00,84.95044069352879
2021-11-02 14:29:00,84.96777522721888
2021-11-02 15:29:00,84.98510976090897
2021-11-02 16:29:00,85.00244429459907
2021-11-02 17:29:00,85.01977882828916
2021-11-02 18:29:00,85.03711336197925
2021-11-02 19:29:00,85.05444789566934
2021-11-02 20:29:00,85.07178242935944
2021-11-02 22:29:00,85.08911696304953
2021-11-02 23:29:00,85.10645149673962
2021-11-03 00:29:00,85.12378603042971
2021-11-03 01:29:00,85.1411205641198
2021-11-03 02:29:00,85.1584550978099
2021-11-03 03:29:00,85.1757896315
